text_01.dat                                                                     
poles     1  1  1
       phi     theta      int
   175.000    28.966     0.328
   185.000    28.966     0.404
  -185.000    38.303     0.476
  -175.000    38.303     0.516
  -165.000    38.303     0.685
  -155.000    38.303     1.010
  -145.000    38.303     1.221
  -135.000    38.303     1.604
  -125.000    38.303     1.461
  -115.000    38.303     1.385
  -105.000    38.303     1.371
   -95.000    38.303     1.624
   -85.000    38.303     1.604
   -75.000    38.303     1.559
   -65.000    38.303     2.004
   -55.000    38.303     1.755
   -45.000    38.303     2.624
   -35.000    38.303     1.801
   -25.000    38.303     1.051
   -15.000    38.303     0.593
    -5.000    38.303     0.445
     5.000    38.303     0.599
    15.000    38.303     0.652
    25.000    38.303     1.147
    35.000    38.303     1.411
    45.000    38.303     1.170
    55.000    38.303     1.339
    65.000    38.303     0.911
    75.000    38.303     0.937
    85.000    38.303     0.816
    95.000    38.303     0.818
   105.000    38.303     1.018
   115.000    38.303     1.325
   125.000    38.303     1.346
   135.000    38.303     1.874
   145.000    38.303     1.781
   155.000    38.303     1.291
   165.000    38.303     0.831
   175.000    38.303     0.476
   185.000    38.303     0.516
  -185.000    47.678     0.610
  -175.000    47.678     0.576
  -165.000    47.678     0.991
  -155.000    47.678     1.562
  -145.000    47.678     1.461
  -135.000    47.678     1.023
  -125.000    47.678     0.755
  -115.000    47.678     0.745
  -105.000    47.678     0.546
   -95.000    47.678     0.385
   -85.000    47.678     0.449
   -75.000    47.678     0.476
   -65.000    47.678     0.814
   -55.000    47.678     0.975
   -45.000    47.678     1.186
   -35.000    47.678     1.651
   -25.000    47.678     1.714
   -15.000    47.678     1.019
    -5.000    47.678     0.478
     5.000    47.678     0.721
    15.000    47.678     1.104
    25.000    47.678     1.488
    35.000    47.678     1.206
    45.000    47.678     0.870
    55.000    47.678     0.828
    65.000    47.678     0.670
    75.000    47.678     0.527
    85.000    47.678     0.360
    95.000    47.678     0.321
   105.000    47.678     0.511
   115.000    47.678     0.545
   125.000    47.678     0.636
   135.000    47.678     1.159
   145.000    47.678     1.507
   155.000    47.678     1.766
   165.000    47.678     1.377
   175.000    47.678     0.610
   185.000    47.678     0.576
  -185.000    57.071     0.905
  -175.000    57.071     0.744
  -165.000    57.071     1.234
  -155.000    57.071     1.444
  -145.000    57.071     1.303
  -135.000    57.071     0.824
  -125.000    57.071     0.404
  -115.000    57.071     0.417
  -105.000    57.071     0.345
   -95.000    57.071     0.213
   -85.000    57.071     0.173
   -75.000    57.071     0.243
   -65.000    57.071     0.399
   -55.000    57.071     0.562
   -45.000    57.071     1.113
   -35.000    57.071     1.954
   -25.000    57.071     1.971
   -15.000    57.071     1.090
    -5.000    57.071     0.685
     5.000    57.071     0.900
    15.000    57.071     1.210
    25.000    57.071     1.514
    35.000    57.071     1.825
    45.000    57.071     0.801
    55.000    57.071     0.570
    65.000    57.071     0.385
    75.000    57.071     0.280
    85.000    57.071     0.264
    95.000    57.071     0.177
   105.000    57.071     0.238
   115.000    57.071     0.311
   125.000    57.071     0.508
   135.000    57.071     0.972
   145.000    57.071     2.155
   155.000    57.071     2.428
   165.000    57.071     1.640
   175.000    57.071     0.905
   185.000    57.071     0.744
  -185.000    66.474     0.772
  -175.000    66.474     0.777
  -165.000    66.474     0.998
  -155.000    66.474     1.336
  -145.000    66.474     1.631
  -135.000    66.474     1.202
  -125.000    66.474     0.785
  -115.000    66.474     0.464
  -105.000    66.474     0.324
   -95.000    66.474     0.265
   -85.000    66.474     0.236
   -75.000    66.474     0.345
   -65.000    66.474     0.588
   -55.000    66.474     0.822
   -45.000    66.474     1.490
   -35.000    66.474     1.651
   -25.000    66.474     1.067
   -15.000    66.474     0.708
    -5.000    66.474     0.625
     5.000    66.474     0.751
    15.000    66.474     1.028
    25.000    66.474     1.397
    35.000    66.474     2.066
    45.000    66.474     2.098
    55.000    66.474     1.280
    65.000    66.474     0.622
    75.000    66.474     0.369
    85.000    66.474     0.316
    95.000    66.474     0.272
   105.000    66.474     0.385
   115.000    66.474     0.717
   125.000    66.474     1.025
   135.000    66.474     2.002
   145.000    66.474     2.111
   155.000    66.474     1.666
   165.000    66.474     1.191
   175.000    66.474     0.772
   185.000    66.474     0.777
  -185.000    75.882     0.833
  -175.000    75.882     0.686
  -165.000    75.882     0.667
  -155.000    75.882     0.760
  -145.000    75.882     1.175
  -135.000    75.882     1.708
  -125.000    75.882     1.366
  -115.000    75.882     0.875
  -105.000    75.882     0.622
   -95.000    75.882     0.616
   -85.000    75.882     0.584
   -75.000    75.882     0.710
   -65.000    75.882     1.324
   -55.000    75.882     1.679
   -45.000    75.882     1.530
   -35.000    75.882     0.929
   -25.000    75.882     0.598
   -15.000    75.882     0.706
    -5.000    75.882     0.929
     5.000    75.882     0.814
    15.000    75.882     0.600
    25.000    75.882     0.623
    35.000    75.882     1.146
    45.000    75.882     1.843
    55.000    75.882     2.051
    65.000    75.882     1.747
    75.000    75.882     0.981
    85.000    75.882     0.668
    95.000    75.882     0.709
   105.000    75.882     0.893
   115.000    75.882     1.214
   125.000    75.882     1.600
   135.000    75.882     1.680
   145.000    75.882     0.981
   155.000    75.882     0.736
   165.000    75.882     0.803
   175.000    75.882     0.833
   185.000    75.882     0.686
  -185.000    85.294     1.069
  -175.000    85.294     0.902
  -165.000    85.294     0.362
  -155.000    85.294     0.327
  -145.000    85.294     0.512
  -135.000    85.294     1.008
  -125.000    85.294     1.692
  -115.000    85.294     1.427
  -105.000    85.294     1.356
   -95.000    85.294     1.732
   -85.000    85.294     1.674
   -75.000    85.294     1.198
   -65.000    85.294     1.391
   -55.000    85.294     1.168
   -45.000    85.294     0.736
   -35.000    85.294     0.380
   -25.000    85.294     0.234
   -15.000    85.294     0.415
    -5.000    85.294     1.073
     5.000    85.294     1.011
    15.000    85.294     0.446
    25.000    85.294     0.282
    35.000    85.294     0.433
    45.000    85.294     1.000
    55.000    85.294     1.839
    65.000    85.294     1.675
    75.000    85.294     1.740
    85.000    85.294     1.993
    95.000    85.294     1.649
   105.000    85.294     1.218
   115.000    85.294     1.208
   125.000    85.294     1.431
   135.000    85.294     0.826
   145.000    85.294     0.353
   155.000    85.294     0.276
   165.000    85.294     0.660
   175.000    85.294     1.069
   185.000    85.294     0.902
  -185.000    94.706     1.073
  -175.000    94.706     1.011
  -165.000    94.706     0.446
  -155.000    94.706     0.282
  -145.000    94.706     0.433
  -135.000    94.706     1.000
  -125.000    94.706     1.839
  -115.000    94.706     1.675
  -105.000    94.706     1.740
   -95.000    94.706     1.993
   -85.000    94.706     1.649
   -75.000    94.706     1.218
   -65.000    94.706     1.208
   -55.000    94.706     1.431
   -45.000    94.706     0.826
   -35.000    94.706     0.353
   -25.000    94.706     0.276
   -15.000    94.706     0.660
    -5.000    94.706     1.069
     5.000    94.706     0.902
    15.000    94.706     0.362
    25.000    94.706     0.327
    35.000    94.706     0.512
    45.000    94.706     1.008
    55.000    94.706     1.692
    65.000    94.706     1.427
    75.000    94.706     1.356
    85.000    94.706     1.732
    95.000    94.706     1.674
   105.000    94.706     1.198
   115.000    94.706     1.391
   125.000    94.706     1.168
   135.000    94.706     0.736
   145.000    94.706     0.380
   155.000    94.706     0.234
   165.000    94.706     0.415
   175.000    94.706     1.073
   185.000    94.706     1.011
text_03.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     0.986
  -175.000     0.810     0.986
  -165.000     0.810     0.986
  -155.000     0.810     0.986
  -145.000     0.810     0.986
  -135.000     0.810     0.986
  -125.000     0.810     0.986
  -115.000     0.810     0.986
  -105.000     0.810     0.986
   -95.000     0.810     0.986
   -85.000     0.810     0.986
   -75.000     0.810     0.986
   -65.000     0.810     0.986
   -55.000     0.810     0.986
   -45.000     0.810     0.986
   -35.000     0.810     0.986
   -25.000     0.810     0.986
   -15.000     0.810     0.986
    -5.000     0.810     0.986
     5.000     0.810     0.986
    15.000     0.810     0.986
    25.000     0.810     0.986
    35.000     0.810     0.986
    45.000     0.810     0.986
    55.000     0.810     0.986
    65.000     0.810     0.986
    75.000     0.810     0.986
    85.000     0.810     0.986
    95.000     0.810     0.986
   105.000     0.810     0.986
   115.000     0.810     0.986
   125.000     0.810     0.986
   135.000     0.810     0.986
   145.000     0.810     0.986
   155.000     0.810     0.986
   165.000     0.810     0.986
   175.000     0.810     0.986
   185.000     0.810     0.986
  -185.000    10.798     1.000
  -175.000    10.798     1.011
  -165.000    10.798     1.289
  -155.000    10.798     1.289
  -145.000    10.798     1.340
  -135.000    10.798     1.533
  -125.000    10.798     1.254
  -115.000    10.798     0.798
  -105.000    10.798     0.666
   -95.000    10.798     0.616
   -85.000    10.798     0.596
   -75.000    10.798     0.635
   -65.000    10.798     0.809
   -55.000    10.798     1.165
   -45.000    10.798     1.328
   -35.000    10.798     1.147
   -25.000    10.798     1.063
   -15.000    10.798     1.108
    -5.000    10.798     0.841
     5.000    10.798     0.839
    15.000    10.798     0.926
    25.000    10.798     0.954
    35.000    10.798     1.127
    45.000    10.798     1.260
    55.000    10.798     1.018
    65.000    10.798     0.760
    75.000    10.798     0.631
    85.000    10.798     0.552
    95.000    10.798     0.551
   105.000    10.798     0.626
   115.000    10.798     0.798
   125.000    10.798     1.184
   135.000    10.798     1.533
   145.000    10.798     1.444
   155.000    10.798     1.278
   165.000    10.798     1.153
   175.000    10.798     1.000
   185.000    10.798     1.011
  -185.000    19.719     0.325
  -175.000    19.719     0.366
  -165.000    19.719     0.484
  -155.000    19.719     0.526
  -145.000    19.719     0.517
  -135.000    19.719     0.604
  -125.000    19.719     0.740
  -115.000    19.719     0.716
  -105.000    19.719     0.721
   -95.000    19.719     0.811
   -85.000    19.719     0.796
   -75.000    19.719     0.775
   -65.000    19.719     0.739
   -55.000    19.719     0.607
   -45.000    19.719     0.517
   -35.000    19.719     0.584
   -25.000    19.719     0.564
   -15.000    19.719     0.472
    -5.000    19.719     0.446
     5.000    19.719     0.529
    15.000    19.719     0.580
    25.000    19.719     0.588
    35.000    19.719     0.605
    45.000    19.719     0.660
    55.000    19.719     0.723
    65.000    19.719     0.803
    75.000    19.719     0.901
    85.000    19.719     0.938
    95.000    19.719     0.856
   105.000    19.719     0.703
   115.000    19.719     0.641
   125.000    19.719     0.615
   135.000    19.719     0.560
   145.000    19.719     0.540
   155.000    19.719     0.498
   165.000    19.719     0.390
   175.000    19.719     0.325
   185.000    19.719     0.366
  -185.000    28.966     0.334
  -175.000    28.966     0.347
  -165.000    28.966     0.409
  -155.000    28.966     0.514
  -145.000    28.966     0.762
  -135.000    28.966     1.053
  -125.000    28.966     1.417
  -115.000    28.966     1.830
  -105.000    28.966     1.729
   -95.000    28.966     1.380
   -85.000    28.966     1.299
   -75.000    28.966     1.577
   -65.000    28.966     1.899
   -55.000    28.966     1.780
   -45.000    28.966     1.280
   -35.000    28.966     0.889
   -25.000    28.966     0.650
   -15.000    28.966     0.520
    -5.000    28.966     0.439
     5.000    28.966     0.474
    15.000    28.966     0.551
    25.000    28.966     0.688
    35.000    28.966     0.994
    45.000    28.966     1.336
    55.000    28.966     1.571
    65.000    28.966     1.699
    75.000    28.966     1.463
    85.000    28.966     1.189
    95.000    28.966     1.316
   105.000    28.966     1.728
   115.000    28.966     1.743
   125.000    28.966     1.433
   135.000    28.966     1.205
   145.000    28.966     0.867
   155.000    28.966     0.584
   165.000    28.966     0.412
   175.000    28.966     0.334
   185.000    28.966     0.347
  -185.000    38.303     0.447
  -175.000    38.303     0.446
  -165.000    38.303     0.551
  -155.000    38.303     0.873
  -145.000    38.303     1.301
  -135.000    38.303     1.626
  -125.000    38.303     1.884
  -115.000    38.303     1.800
  -105.000    38.303     1.707
   -95.000    38.303     1.683
   -85.000    38.303     1.558
   -75.000    38.303     1.636
   -65.000    38.303     2.001
   -55.000    38.303     2.268
   -45.000    38.303     2.157
   -35.000    38.303     1.589
   -25.000    38.303     0.949
   -15.000    38.303     0.595
    -5.000    38.303     0.451
     5.000    38.303     0.509
    15.000    38.303     0.686
    25.000    38.303     1.134
    35.000    38.303     1.521
    45.000    38.303     1.622
    55.000    38.303     1.421
    65.000    38.303     1.154
    75.000    38.303     0.954
    85.000    38.303     0.900
    95.000    38.303     0.898
   105.000    38.303     0.964
   115.000    38.303     1.240
   125.000    38.303     1.583
   135.000    38.303     1.968
   145.000    38.303     1.685
   155.000    38.303     1.065
   165.000    38.303     0.612
   175.000    38.303     0.447
   185.000    38.303     0.446
  -185.000    47.678     0.563
  -175.000    47.678     0.499
  -165.000    47.678     0.829
  -155.000    47.678     1.473
  -145.000    47.678     1.501
  -135.000    47.678     1.007
  -125.000    47.678     0.730
  -115.000    47.678     0.739
  -105.000    47.678     0.469
   -95.000    47.678     0.280
   -85.000    47.678     0.284
   -75.000    47.678     0.536
   -65.000    47.678     0.773
   -55.000    47.678     0.947
   -45.000    47.678     1.505
   -35.000    47.678     1.971
   -25.000    47.678     1.552
   -15.000    47.678     0.829
    -5.000    47.678     0.563
     5.000    47.678     0.586
    15.000    47.678     0.974
    25.000    47.678     1.543
    35.000    47.678     1.302
    45.000    47.678     0.741
    55.000    47.678     0.645
    65.000    47.678     0.676
    75.000    47.678     0.569
    85.000    47.678     0.257
    95.000    47.678     0.262
   105.000    47.678     0.453
   115.000    47.678     0.558
   125.000    47.678     0.614
   135.000    47.678     1.118
   145.000    47.678     2.006
   155.000    47.678     2.004
   165.000    47.678     1.055
   175.000    47.678     0.563
   185.000    47.678     0.499
  -185.000    57.071     0.811
  -175.000    57.071     0.723
  -165.000    57.071     1.154
  -155.000    57.071     2.001
  -145.000    57.071     1.515
  -135.000    57.071     0.641
  -125.000    57.071     0.314
  -115.000    57.071     0.382
  -105.000    57.071     0.274
   -95.000    57.071     0.188
   -85.000    57.071     0.156
   -75.000    57.071     0.212
   -65.000    57.071     0.311
   -55.000    57.071     0.397
   -45.000    57.071     0.976
   -35.000    57.071     2.048
   -25.000    57.071     1.921
   -15.000    57.071     1.048
    -5.000    57.071     0.695
     5.000    57.071     0.788
    15.000    57.071     1.332
    25.000    57.071     2.000
    35.000    57.071     1.547
    45.000    57.071     0.727
    55.000    57.071     0.448
    65.000    57.071     0.414
    75.000    57.071     0.276
    85.000    57.071     0.263
    95.000    57.071     0.195
   105.000    57.071     0.184
   115.000    57.071     0.245
   125.000    57.071     0.379
   135.000    57.071     0.898
   145.000    57.071     2.029
   155.000    57.071     2.620
   165.000    57.071     1.475
   175.000    57.071     0.811
   185.000    57.071     0.723
  -185.000    66.474     0.866
  -175.000    66.474     0.782
  -165.000    66.474     1.004
  -155.000    66.474     1.493
  -145.000    66.474     1.737
  -135.000    66.474     1.332
  -125.000    66.474     0.616
  -115.000    66.474     0.383
  -105.000    66.474     0.376
   -95.000    66.474     0.252
   -85.000    66.474     0.212
   -75.000    66.474     0.256
   -65.000    66.474     0.492
   -55.000    66.474     1.074
   -45.000    66.474     1.792
   -35.000    66.474     1.949
   -25.000    66.474     1.116
   -15.000    66.474     0.845
    -5.000    66.474     0.710
     5.000    66.474     0.778
    15.000    66.474     0.942
    25.000    66.474     1.582
    35.000    66.474     2.309
    45.000    66.474     2.045
    55.000    66.474     1.274
    65.000    66.474     0.536
    75.000    66.474     0.257
    85.000    66.474     0.286
    95.000    66.474     0.215
   105.000    66.474     0.319
   115.000    66.474     0.591
   125.000    66.474     1.255
   135.000    66.474     2.142
   145.000    66.474     2.197
   155.000    66.474     1.888
   165.000    66.474     1.320
   175.000    66.474     0.866
   185.000    66.474     0.782
  -185.000    75.882     0.744
  -175.000    75.882     0.680
  -165.000    75.882     0.600
  -155.000    75.882     0.657
  -145.000    75.882     1.236
  -135.000    75.882     1.952
  -125.000    75.882     1.453
  -115.000    75.882     0.829
  -105.000    75.882     0.481
   -95.000    75.882     0.393
   -85.000    75.882     0.484
   -75.000    75.882     0.665
   -65.000    75.882     1.140
   -55.000    75.882     1.827
   -45.000    75.882     1.587
   -35.000    75.882     0.884
   -25.000    75.882     0.459
   -15.000    75.882     0.513
    -5.000    75.882     0.701
     5.000    75.882     0.724
    15.000    75.882     0.506
    25.000    75.882     0.531
    35.000    75.882     1.093
    45.000    75.882     2.090
    55.000    75.882     2.473
    65.000    75.882     1.599
    75.000    75.882     0.723
    85.000    75.882     0.486
    95.000    75.882     0.568
   105.000    75.882     0.843
   115.000    75.882     1.234
   125.000    75.882     1.988
   135.000    75.882     1.991
   145.000    75.882     1.077
   155.000    75.882     0.711
   165.000    75.882     0.727
   175.000    75.882     0.744
   185.000    75.882     0.680
  -185.000    85.294     1.250
  -175.000    85.294     1.013
  -165.000    85.294     0.322
  -155.000    85.294     0.301
  -145.000    85.294     0.423
  -135.000    85.294     1.029
  -125.000    85.294     1.757
  -115.000    85.294     1.374
  -105.000    85.294     1.265
   -95.000    85.294     2.142
   -85.000    85.294     1.922
   -75.000    85.294     1.113
   -65.000    85.294     1.303
   -55.000    85.294     1.356
   -45.000    85.294     0.673
   -35.000    85.294     0.288
   -25.000    85.294     0.217
   -15.000    85.294     0.446
    -5.000    85.294     1.385
     5.000    85.294     1.307
    15.000    85.294     0.418
    25.000    85.294     0.261
    35.000    85.294     0.367
    45.000    85.294     0.969
    55.000    85.294     1.952
    65.000    85.294     1.690
    75.000    85.294     1.565
    85.000    85.294     2.313
    95.000    85.294     1.984
   105.000    85.294     1.072
   115.000    85.294     1.247
   125.000    85.294     1.242
   135.000    85.294     0.665
   145.000    85.294     0.300
   155.000    85.294     0.216
   165.000    85.294     0.470
   175.000    85.294     1.250
   185.000    85.294     1.013
  -185.000    94.706     1.385
  -175.000    94.706     1.307
  -165.000    94.706     0.418
  -155.000    94.706     0.261
  -145.000    94.706     0.367
  -135.000    94.706     0.969
  -125.000    94.706     1.952
  -115.000    94.706     1.690
  -105.000    94.706     1.565
   -95.000    94.706     2.313
   -85.000    94.706     1.984
   -75.000    94.706     1.072
   -65.000    94.706     1.247
   -55.000    94.706     1.242
   -45.000    94.706     0.665
   -35.000    94.706     0.300
   -25.000    94.706     0.216
   -15.000    94.706     0.470
    -5.000    94.706     1.250
     5.000    94.706     1.013
    15.000    94.706     0.322
    25.000    94.706     0.301
    35.000    94.706     0.423
    45.000    94.706     1.029
    55.000    94.706     1.757
    65.000    94.706     1.374
    75.000    94.706     1.265
    85.000    94.706     2.142
    95.000    94.706     1.922
   105.000    94.706     1.113
   115.000    94.706     1.303
   125.000    94.706     1.356
   135.000    94.706     0.673
   145.000    94.706     0.288
   155.000    94.706     0.217
   165.000    94.706     0.446
   175.000    94.706     1.385
   185.000    94.706     1.307
