text_01.dat                                                                     
poles     0  0  1
       phi     theta      int
  -125.000    94.706     1.615
  -115.000    94.706     1.631
  -105.000    94.706     1.661
   -95.000    94.706     1.711
   -85.000    94.706     1.759
   -75.000    94.706     1.781
   -65.000    94.706     1.785
   -55.000    94.706     1.794
   -45.000    94.706     1.821
   -35.000    94.706     1.844
   -25.000    94.706     1.839
   -15.000    94.706     1.812
    -5.000    94.706     1.798
     5.000    94.706     1.792
    15.000    94.706     1.768
    25.000    94.706     1.729
    35.000    94.706     1.700
    45.000    94.706     1.699
    55.000    94.706     1.708
    65.000    94.706     1.725
    75.000    94.706     1.752
    85.000    94.706     1.789
    95.000    94.706     1.814
   105.000    94.706     1.810
   115.000    94.706     1.785
   125.000    94.706     1.767
   135.000    94.706     1.773
   145.000    94.706     1.780
   155.000    94.706     1.758
   165.000    94.706     1.718
   175.000    94.706     1.693
   185.000    94.706     1.682
text_02.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     0.903
  -175.000     0.810     0.903
  -165.000     0.810     0.903
  -155.000     0.810     0.903
  -145.000     0.810     0.903
  -135.000     0.810     0.903
  -125.000     0.810     0.903
  -115.000     0.810     0.903
  -105.000     0.810     0.903
   -95.000     0.810     0.903
   -85.000     0.810     0.903
   -75.000     0.810     0.903
   -65.000     0.810     0.903
   -55.000     0.810     0.903
   -45.000     0.810     0.903
   -35.000     0.810     0.903
   -25.000     0.810     0.903
   -15.000     0.810     0.903
    -5.000     0.810     0.903
     5.000     0.810     0.903
    15.000     0.810     0.903
    25.000     0.810     0.903
    35.000     0.810     0.903
    45.000     0.810     0.903
    55.000     0.810     0.903
    65.000     0.810     0.903
    75.000     0.810     0.903
    85.000     0.810     0.903
    95.000     0.810     0.903
   105.000     0.810     0.903
   115.000     0.810     0.903
   125.000     0.810     0.903
   135.000     0.810     0.903
   145.000     0.810     0.903
   155.000     0.810     0.903
   165.000     0.810     0.903
   175.000     0.810     0.903
   185.000     0.810     0.903
  -185.000    10.798     0.929
  -175.000    10.798     0.904
  -165.000    10.798     1.012
  -155.000    10.798     1.136
  -145.000    10.798     1.189
  -135.000    10.798     1.203
  -125.000    10.798     1.214
  -115.000    10.798     1.213
  -105.000    10.798     1.171
   -95.000    10.798     1.098
   -85.000    10.798     1.076
   -75.000    10.798     1.119
   -65.000    10.798     1.148
   -55.000    10.798     1.148
   -45.000    10.798     1.148
   -35.000    10.798     1.153
   -25.000    10.798     1.112
   -15.000    10.798     0.986
    -5.000    10.798     0.851
     5.000    10.798     0.834
    15.000    10.798     0.945
    25.000    10.798     1.071
    35.000    10.798     1.137
    45.000    10.798     1.167
    55.000    10.798     1.196
    65.000    10.798     1.222
    75.000    10.798     1.215
    85.000    10.798     1.176
    95.000    10.798     1.186
   105.000    10.798     1.252
   115.000    10.798     1.291
   125.000    10.798     1.293
   135.000    10.798     1.286
   145.000    10.798     1.275
   155.000    10.798     1.218
   165.000    10.798     1.078
   175.000    10.798     0.929
   185.000    10.798     0.904
  -185.000    19.719     0.959
  -175.000    19.719     0.946
  -165.000    19.719     0.934
  -155.000    19.719     0.987
  -145.000    19.719     1.108
  -135.000    19.719     1.220
  -125.000    19.719     1.258
  -115.000    19.719     1.274
  -105.000    19.719     1.327
   -95.000    19.719     1.392
   -85.000    19.719     1.389
   -75.000    19.719     1.314
   -65.000    19.719     1.250
   -55.000    19.719     1.227
   -45.000    19.719     1.188
   -35.000    19.719     1.075
   -25.000    19.719     0.944
   -15.000    19.719     0.870
    -5.000    19.719     0.860
     5.000    19.719     0.848
    15.000    19.719     0.831
    25.000    19.719     0.880
    35.000    19.719     1.007
    45.000    19.719     1.137
    55.000    19.719     1.207
    65.000    19.719     1.271
    75.000    19.719     1.386
    85.000    19.719     1.506
    95.000    19.719     1.558
   105.000    19.719     1.522
   115.000    19.719     1.458
   125.000    19.719     1.428
   135.000    19.719     1.374
   145.000    19.719     1.232
   155.000    19.719     1.072
   165.000    19.719     0.979
   175.000    19.719     0.959
   185.000    19.719     0.946
  -185.000    28.966     0.662
  -175.000    28.966     0.662
  -165.000    28.966     0.693
  -155.000    28.966     0.761
  -145.000    28.966     0.880
  -135.000    28.966     1.011
  -125.000    28.966     1.122
  -115.000    28.966     1.212
  -105.000    28.966     1.298
   -95.000    28.966     1.354
   -85.000    28.966     1.355
   -75.000    28.966     1.307
   -65.000    28.966     1.228
   -55.000    28.966     1.142
   -45.000    28.966     1.042
   -35.000    28.966     0.920
   -25.000    28.966     0.805
   -15.000    28.966     0.729
    -5.000    28.966     0.684
     5.000    28.966     0.660
    15.000    28.966     0.658
    25.000    28.966     0.695
    35.000    28.966     0.782
    45.000    28.966     0.898
    55.000    28.966     1.022
    65.000    28.966     1.154
    75.000    28.966     1.300
    85.000    28.966     1.424
    95.000    28.966     1.480
   105.000    28.966     1.449
   115.000    28.966     1.359
   125.000    28.966     1.242
   135.000    28.966     1.099
   145.000    28.966     0.933
   155.000    28.966     0.786
   165.000    28.966     0.698
   175.000    28.966     0.662
   185.000    28.966     0.662
  -185.000    38.303     0.610
  -175.000    38.303     0.616
  -165.000    38.303     0.671
  -155.000    38.303     0.782
  -145.000    38.303     0.935
  -135.000    38.303     1.089
  -125.000    38.303     1.197
  -115.000    38.303     1.267
  -105.000    38.303     1.329
   -95.000    38.303     1.379
   -85.000    38.303     1.390
   -75.000    38.303     1.350
   -65.000    38.303     1.297
   -55.000    38.303     1.242
   -45.000    38.303     1.162
   -35.000    38.303     1.041
   -25.000    38.303     0.912
   -15.000    38.303     0.812
    -5.000    38.303     0.754
     5.000    38.303     0.732
    15.000    38.303     0.746
    25.000    38.303     0.804
    35.000    38.303     0.898
    45.000    38.303     0.997
    55.000    38.303     1.082
    65.000    38.303     1.163
    75.000    38.303     1.260
    85.000    38.303     1.359
    95.000    38.303     1.404
   105.000    38.303     1.380
   115.000    38.303     1.307
   125.000    38.303     1.203
   135.000    38.303     1.062
   145.000    38.303     0.894
   155.000    38.303     0.747
   165.000    38.303     0.650
   175.000    38.303     0.610
   185.000    38.303     0.616
  -185.000    47.678     0.639
  -175.000    47.678     0.648
  -165.000    47.678     0.698
  -155.000    47.678     0.769
  -145.000    47.678     0.851
  -135.000    47.678     0.951
  -125.000    47.678     1.070
  -115.000    47.678     1.174
  -105.000    47.678     1.244
   -95.000    47.678     1.284
   -85.000    47.678     1.301
   -75.000    47.678     1.287
   -65.000    47.678     1.230
   -55.000    47.678     1.135
   -45.000    47.678     1.038
   -35.000    47.678     0.972
   -25.000    47.678     0.914
   -15.000    47.678     0.848
    -5.000    47.678     0.784
     5.000    47.678     0.761
    15.000    47.678     0.793
    25.000    47.678     0.849
    35.000    47.678     0.901
    45.000    47.678     0.949
    55.000    47.678     1.017
    65.000    47.678     1.091
    75.000    47.678     1.147
    85.000    47.678     1.178
    95.000    47.678     1.193
   105.000    47.678     1.183
   115.000    47.678     1.124
   125.000    47.678     1.013
   135.000    47.678     0.887
   145.000    47.678     0.794
   155.000    47.678     0.725
   165.000    47.678     0.672
   175.000    47.678     0.639
   185.000    47.678     0.648
  -185.000    57.071     0.648
  -175.000    57.071     0.643
  -165.000    57.071     0.696
  -155.000    57.071     0.781
  -145.000    57.071     0.864
  -135.000    57.071     0.947
  -125.000    57.071     1.054
  -115.000    57.071     1.189
  -105.000    57.071     1.332
   -95.000    57.071     1.447
   -85.000    57.071     1.476
   -75.000    57.071     1.398
   -65.000    57.071     1.259
   -55.000    57.071     1.115
   -45.000    57.071     1.013
   -35.000    57.071     0.956
   -25.000    57.071     0.891
   -15.000    57.071     0.795
    -5.000    57.071     0.711
     5.000    57.071     0.692
    15.000    57.071     0.755
    25.000    57.071     0.864
    35.000    57.071     0.956
    45.000    57.071     1.018
    55.000    57.071     1.079
    65.000    57.071     1.153
    75.000    57.071     1.220
    85.000    57.071     1.265
    95.000    57.071     1.268
   105.000    57.071     1.218
   115.000    57.071     1.130
   125.000    57.071     1.015
   135.000    57.071     0.908
   145.000    57.071     0.838
   155.000    57.071     0.778
   165.000    57.071     0.705
   175.000    57.071     0.648
   185.000    57.071     0.643
  -185.000    66.474     0.549
  -175.000    66.474     0.539
  -165.000    66.474     0.599
  -155.000    66.474     0.714
  -145.000    66.474     0.824
  -135.000    66.474     0.896
  -125.000    66.474     1.010
  -115.000    66.474     1.240
  -105.000    66.474     1.547
   -95.000    66.474     1.791
   -85.000    66.474     1.816
   -75.000    66.474     1.603
   -65.000    66.474     1.293
   -55.000    66.474     1.036
   -45.000    66.474     0.904
   -35.000    66.474     0.853
   -25.000    66.474     0.764
   -15.000    66.474     0.638
    -5.000    66.474     0.546
     5.000    66.474     0.532
    15.000    66.474     0.605
    25.000    66.474     0.748
    35.000    66.474     0.890
    45.000    66.474     0.980
    55.000    66.474     1.081
    65.000    66.474     1.245
    75.000    66.474     1.430
    85.000    66.474     1.561
    95.000    66.474     1.564
   105.000    66.474     1.428
   115.000    66.474     1.228
   125.000    66.474     1.032
   135.000    66.474     0.900
   145.000    66.474     0.824
   155.000    66.474     0.728
   165.000    66.474     0.621
   175.000    66.474     0.549
   185.000    66.474     0.539
  -185.000    75.882     0.361
  -175.000    75.882     0.359
  -165.000    75.882     0.456
  -155.000    75.882     0.601
  -145.000    75.882     0.712
  -135.000    75.882     0.770
  -125.000    75.882     0.902
  -115.000    75.882     1.236
  -105.000    75.882     1.691
   -95.000    75.882     2.040
   -85.000    75.882     2.056
   -75.000    75.882     1.736
   -65.000    75.882     1.281
   -55.000    75.882     0.905
   -45.000    75.882     0.729
   -35.000    75.882     0.675
   -25.000    75.882     0.588
   -15.000    75.882     0.451
    -5.000    75.882     0.339
     5.000    75.882     0.326
    15.000    75.882     0.423
    25.000    75.882     0.582
    35.000    75.882     0.734
    45.000    75.882     0.831
    55.000    75.882     0.976
    65.000    75.882     1.259
    75.000    75.882     1.604
    85.000    75.882     1.854
    95.000    75.882     1.864
   105.000    75.882     1.632
   115.000    75.882     1.292
   125.000    75.882     0.973
   135.000    75.882     0.785
   145.000    75.882     0.696
   155.000    75.882     0.585
   165.000    75.882     0.453
   175.000    75.882     0.361
   185.000    75.882     0.359
  -185.000    85.294     0.230
  -175.000    85.294     0.233
  -165.000    85.294     0.368
  -155.000    85.294     0.531
  -145.000    85.294     0.634
  -135.000    85.294     0.681
  -125.000    85.294     0.834
  -115.000    85.294     1.233
  -105.000    85.294     1.757
   -95.000    85.294     2.129
   -85.000    85.294     2.139
   -75.000    85.294     1.789
   -65.000    85.294     1.276
   -55.000    85.294     0.843
   -45.000    85.294     0.634
   -35.000    85.294     0.574
   -25.000    85.294     0.495
   -15.000    85.294     0.351
    -5.000    85.294     0.219
     5.000    85.294     0.209
    15.000    85.294     0.340
    25.000    85.294     0.507
    35.000    85.294     0.632
    45.000    85.294     0.706
    55.000    85.294     0.871
    65.000    85.294     1.247
    75.000    85.294     1.720
    85.000    85.294     2.057
    95.000    85.294     2.073
   105.000    85.294     1.762
   115.000    85.294     1.298
   125.000    85.294     0.886
   135.000    85.294     0.663
   145.000    85.294     0.584
   155.000    85.294     0.492
   165.000    85.294     0.350
   175.000    85.294     0.230
   185.000    85.294     0.233
  -185.000    94.706     0.219
  -175.000    94.706     0.209
  -165.000    94.706     0.340
  -155.000    94.706     0.507
  -145.000    94.706     0.632
  -135.000    94.706     0.706
  -125.000    94.706     0.871
  -115.000    94.706     1.247
  -105.000    94.706     1.720
   -95.000    94.706     2.057
   -85.000    94.706     2.073
   -75.000    94.706     1.762
   -65.000    94.706     1.298
   -55.000    94.706     0.886
   -45.000    94.706     0.663
   -35.000    94.706     0.584
   -25.000    94.706     0.492
   -15.000    94.706     0.350
    -5.000    94.706     0.230
     5.000    94.706     0.233
    15.000    94.706     0.368
    25.000    94.706     0.531
    35.000    94.706     0.634
    45.000    94.706     0.681
    55.000    94.706     0.834
    65.000    94.706     1.233
    75.000    94.706     1.757
    85.000    94.706     2.129
    95.000    94.706     2.139
   105.000    94.706     1.789
   115.000    94.706     1.276
   125.000    94.706     0.843
   135.000    94.706     0.634
   145.000    94.706     0.574
   155.000    94.706     0.495
   165.000    94.706     0.351
   175.000    94.706     0.219
   185.000    94.706     0.209
