text_01.dat                                                                     
poles     0  0  1
       phi     theta      int
  -125.000    94.706     0.603
  -115.000    94.706     0.497
  -105.000    94.706     0.406
   -95.000    94.706     0.261
   -85.000    94.706     0.243
   -75.000    94.706     0.333
   -65.000    94.706     0.428
   -55.000    94.706     0.537
   -45.000    94.706     0.455
   -35.000    94.706     0.746
   -25.000    94.706     0.983
   -15.000    94.706     1.133
    -5.000    94.706     1.554
     5.000    94.706     1.402
    15.000    94.706     1.409
    25.000    94.706     1.296
    35.000    94.706     1.042
    45.000    94.706     0.771
    55.000    94.706     0.601
    65.000    94.706     0.484
    75.000    94.706     0.374
    85.000    94.706     0.259
    95.000    94.706     0.263
   105.000    94.706     0.350
   115.000    94.706     0.494
   125.000    94.706     0.484
   135.000    94.706     0.544
   145.000    94.706     0.735
   155.000    94.706     1.111
   165.000    94.706     1.392
   175.000    94.706     1.590
   185.000    94.706     1.423
text_03.dat                                                                     
poles     1  0  0
       phi     theta      int
  -185.000     0.810     1.576
  -175.000     0.810     1.576
  -165.000     0.810     1.576
  -155.000     0.810     1.576
  -145.000     0.810     1.576
  -135.000     0.810     1.576
  -125.000     0.810     1.576
  -115.000     0.810     1.576
  -105.000     0.810     1.576
   -95.000     0.810     1.576
   -85.000     0.810     1.576
   -75.000     0.810     1.576
   -65.000     0.810     1.576
   -55.000     0.810     1.576
   -45.000     0.810     1.576
   -35.000     0.810     1.576
   -25.000     0.810     1.576
   -15.000     0.810     1.576
    -5.000     0.810     1.576
     5.000     0.810     1.576
    15.000     0.810     1.576
    25.000     0.810     1.576
    35.000     0.810     1.576
    45.000     0.810     1.576
    55.000     0.810     1.576
    65.000     0.810     1.576
    75.000     0.810     1.576
    85.000     0.810     1.576
    95.000     0.810     1.576
   105.000     0.810     1.576
   115.000     0.810     1.576
   125.000     0.810     1.576
   135.000     0.810     1.576
   145.000     0.810     1.576
   155.000     0.810     1.576
   165.000     0.810     1.576
   175.000     0.810     1.576
   185.000     0.810     1.576
  -185.000    10.798     1.258
  -175.000    10.798     1.249
  -165.000    10.798     1.755
  -155.000    10.798     1.684
  -145.000    10.798     1.758
  -135.000    10.798     1.380
  -125.000    10.798     1.272
  -115.000    10.798     1.213
  -105.000    10.798     1.439
   -95.000    10.798     1.730
   -85.000    10.798     1.707
   -75.000    10.798     1.518
   -65.000    10.798     1.245
   -55.000    10.798     1.259
   -45.000    10.798     1.350
   -35.000    10.798     1.734
   -25.000    10.798     1.651
   -15.000    10.798     1.814
    -5.000    10.798     1.257
     5.000    10.798     1.252
    15.000    10.798     1.729
    25.000    10.798     1.671
    35.000    10.798     1.744
    45.000    10.798     1.346
    55.000    10.798     1.216
    65.000    10.798     1.117
    75.000    10.798     1.325
    85.000    10.798     1.659
    95.000    10.798     1.662
   105.000    10.798     1.404
   115.000    10.798     1.118
   125.000    10.798     1.178
   135.000    10.798     1.291
   145.000    10.798     1.711
   155.000    10.798     1.629
   165.000    10.798     1.762
   175.000    10.798     1.258
   185.000    10.798     1.249
  -185.000    19.719     1.489
  -175.000    19.719     1.486
  -165.000    19.719     1.789
  -155.000    19.719     1.313
  -145.000    19.719     1.412
  -135.000    19.719     1.532
  -125.000    19.719     1.598
  -115.000    19.719     1.331
  -105.000    19.719     1.440
   -95.000    19.719     1.362
   -85.000    19.719     1.324
   -75.000    19.719     1.434
   -65.000    19.719     1.340
   -55.000    19.719     1.547
   -45.000    19.719     1.510
   -35.000    19.719     1.442
   -25.000    19.719     1.279
   -15.000    19.719     1.755
    -5.000    19.719     1.492
     5.000    19.719     1.458
    15.000    19.719     1.753
    25.000    19.719     1.271
    35.000    19.719     1.312
    45.000    19.719     1.390
    55.000    19.719     1.454
    65.000    19.719     1.171
    75.000    19.719     1.195
    85.000    19.719     1.131
    95.000    19.719     1.140
   105.000    19.719     1.170
   115.000    19.719     1.123
   125.000    19.719     1.408
   135.000    19.719     1.349
   145.000    19.719     1.312
   155.000    19.719     1.248
   165.000    19.719     1.749
   175.000    19.719     1.489
   185.000    19.719     1.486
  -185.000    28.966     1.553
  -175.000    28.966     1.580
  -165.000    28.966     1.522
  -155.000    28.966     1.518
  -145.000    28.966     1.617
  -135.000    28.966     1.295
  -125.000    28.966     1.521
  -115.000    28.966     1.322
  -105.000    28.966     1.207
   -95.000    28.966     1.248
   -85.000    28.966     1.186
   -75.000    28.966     1.210
   -65.000    28.966     1.224
   -55.000    28.966     1.475
   -45.000    28.966     1.234
   -35.000    28.966     1.556
   -25.000    28.966     1.491
   -15.000    28.966     1.455
    -5.000    28.966     1.510
     5.000    28.966     1.506
    15.000    28.966     1.453
    25.000    28.966     1.401
    35.000    28.966     1.434
    45.000    28.966     1.100
    55.000    28.966     1.231
    65.000    28.966     1.018
    75.000    28.966     0.896
    85.000    28.966     0.896
    95.000    28.966     0.841
   105.000    28.966     0.876
   115.000    28.966     0.921
   125.000    28.966     1.147
   135.000    28.966     1.025
   145.000    28.966     1.395
   155.000    28.966     1.404
   165.000    28.966     1.486
   175.000    28.966     1.553
   185.000    28.966     1.580
  -185.000    38.303     1.622
  -175.000    38.303     1.639
  -165.000    38.303     1.470
  -155.000    38.303     1.615
  -145.000    38.303     1.386
  -135.000    38.303     1.387
  -125.000    38.303     1.209
  -115.000    38.303     1.151
  -105.000    38.303     1.011
   -95.000    38.303     0.936
   -85.000    38.303     0.907
   -75.000    38.303     0.936
   -65.000    38.303     1.043
   -55.000    38.303     1.072
   -45.000    38.303     1.268
   -35.000    38.303     1.270
   -25.000    38.303     1.533
   -15.000    38.303     1.417
    -5.000    38.303     1.544
     5.000    38.303     1.536
    15.000    38.303     1.384
    25.000    38.303     1.463
    35.000    38.303     1.174
    45.000    38.303     1.115
    55.000    38.303     0.862
    65.000    38.303     0.777
    75.000    38.303     0.646
    85.000    38.303     0.592
    95.000    38.303     0.574
   105.000    38.303     0.583
   115.000    38.303     0.671
   125.000    38.303     0.733
   135.000    38.303     0.969
   145.000    38.303     1.055
   155.000    38.303     1.437
   165.000    38.303     1.419
   175.000    38.303     1.622
   185.000    38.303     1.639
  -185.000    47.678     1.633
  -175.000    47.678     1.633
  -165.000    47.678     1.529
  -155.000    47.678     1.459
  -145.000    47.678     1.428
  -135.000    47.678     1.257
  -125.000    47.678     0.983
  -115.000    47.678     0.920
  -105.000    47.678     0.785
   -95.000    47.678     0.714
   -85.000    47.678     0.705
   -75.000    47.678     0.736
   -65.000    47.678     0.797
   -55.000    47.678     0.826
   -45.000    47.678     1.034
   -35.000    47.678     1.277
   -25.000    47.678     1.363
   -15.000    47.678     1.487
    -5.000    47.678     1.551
     5.000    47.678     1.549
    15.000    47.678     1.434
    25.000    47.678     1.308
    35.000    47.678     1.195
    45.000    47.678     0.924
    55.000    47.678     0.671
    65.000    47.678     0.580
    75.000    47.678     0.501
    85.000    47.678     0.467
    95.000    47.678     0.458
   105.000    47.678     0.469
   115.000    47.678     0.520
   125.000    47.678     0.538
   135.000    47.678     0.715
   145.000    47.678     1.008
   155.000    47.678     1.214
   165.000    47.678     1.443
   175.000    47.678     1.633
   185.000    47.678     1.633
  -185.000    57.071     1.584
  -175.000    57.071     1.580
  -165.000    57.071     1.539
  -155.000    57.071     1.408
  -145.000    57.071     1.221
  -135.000    57.071     1.130
  -125.000    57.071     0.946
  -115.000    57.071     0.665
  -105.000    57.071     0.628
   -95.000    57.071     0.603
   -85.000    57.071     0.607
   -75.000    57.071     0.613
   -65.000    57.071     0.603
   -55.000    57.071     0.741
   -45.000    57.071     0.872
   -35.000    57.071     1.035
   -25.000    57.071     1.295
   -15.000    57.071     1.522
    -5.000    57.071     1.552
     5.000    57.071     1.528
    15.000    57.071     1.455
    25.000    57.071     1.269
    35.000    57.071     1.006
    45.000    57.071     0.821
    55.000    57.071     0.622
    65.000    57.071     0.476
    75.000    57.071     0.487
    85.000    57.071     0.483
    95.000    57.071     0.476
   105.000    57.071     0.487
   115.000    57.071     0.457
   125.000    57.071     0.523
   135.000    57.071     0.608
   145.000    57.071     0.779
   155.000    57.071     1.091
   165.000    57.071     1.439
   175.000    57.071     1.584
   185.000    57.071     1.580
  -185.000    66.474     1.537
  -175.000    66.474     1.521
  -165.000    66.474     1.538
  -155.000    66.474     1.401
  -145.000    66.474     1.219
  -135.000    66.474     0.882
  -125.000    66.474     0.667
  -115.000    66.474     0.602
  -105.000    66.474     0.485
   -95.000    66.474     0.471
   -85.000    66.474     0.488
   -75.000    66.474     0.516
   -65.000    66.474     0.561
   -55.000    66.474     0.523
   -45.000    66.474     0.620
   -35.000    66.474     0.915
   -25.000    66.474     1.267
   -15.000    66.474     1.534
    -5.000    66.474     1.524
     5.000    66.474     1.508
    15.000    66.474     1.475
    25.000    66.474     1.273
    35.000    66.474     1.011
    45.000    66.474     0.659
    55.000    66.474     0.492
    65.000    66.474     0.504
    75.000    66.474     0.490
    85.000    66.474     0.467
    95.000    66.474     0.452
   105.000    66.474     0.477
   115.000    66.474     0.517
   125.000    66.474     0.465
   135.000    66.474     0.496
   145.000    66.474     0.707
   155.000    66.474     1.061
   165.000    66.474     1.428
   175.000    66.474     1.537
   185.000    66.474     1.521
  -185.000    75.882     1.529
  -175.000    75.882     1.514
  -165.000    75.882     1.525
  -155.000    75.882     1.388
  -145.000    75.882     1.109
  -135.000    75.882     0.873
  -125.000    75.882     0.631
  -115.000    75.882     0.478
  -105.000    75.882     0.393
   -95.000    75.882     0.346
   -85.000    75.882     0.347
   -75.000    75.882     0.400
   -65.000    75.882     0.479
   -55.000    75.882     0.508
   -45.000    75.882     0.561
   -35.000    75.882     0.768
   -25.000    75.882     1.190
   -15.000    75.882     1.500
    -5.000    75.882     1.532
     5.000    75.882     1.514
    15.000    75.882     1.472
    25.000    75.882     1.315
    35.000    75.882     0.968
    45.000    75.882     0.705
    55.000    75.882     0.531
    65.000    75.882     0.482
    75.000    75.882     0.430
    85.000    75.882     0.377
    95.000    75.882     0.340
   105.000    75.882     0.381
   115.000    75.882     0.493
   125.000    75.882     0.522
   135.000    75.882     0.512
   145.000    75.882     0.650
   155.000    75.882     1.061
   165.000    75.882     1.412
   175.000    75.882     1.529
   185.000    75.882     1.514
  -185.000    85.294     1.517
  -175.000    85.294     1.501
  -165.000    85.294     1.536
  -155.000    85.294     1.333
  -145.000    85.294     1.106
  -135.000    85.294     0.822
  -125.000    85.294     0.567
  -115.000    85.294     0.494
  -105.000    85.294     0.376
   -95.000    85.294     0.281
   -85.000    85.294     0.249
   -75.000    85.294     0.343
   -65.000    85.294     0.483
   -55.000    85.294     0.477
   -45.000    85.294     0.535
   -35.000    85.294     0.728
   -25.000    85.294     1.093
   -15.000    85.294     1.482
    -5.000    85.294     1.520
     5.000    85.294     1.501
    15.000    85.294     1.517
    25.000    85.294     1.307
    35.000    85.294     1.045
    45.000    85.294     0.760
    55.000    85.294     0.537
    65.000    85.294     0.504
    75.000    85.294     0.403
    85.000    85.294     0.284
    95.000    85.294     0.246
   105.000    85.294     0.339
   115.000    85.294     0.496
   125.000    85.294     0.493
   135.000    85.294     0.528
   145.000    85.294     0.681
   155.000    85.294     1.049
   165.000    85.294     1.450
   175.000    85.294     1.517
   185.000    85.294     1.501
  -185.000    94.706     1.520
  -175.000    94.706     1.501
  -165.000    94.706     1.517
  -155.000    94.706     1.307
  -145.000    94.706     1.045
  -135.000    94.706     0.760
  -125.000    94.706     0.537
  -115.000    94.706     0.504
  -105.000    94.706     0.403
   -95.000    94.706     0.284
   -85.000    94.706     0.246
   -75.000    94.706     0.339
   -65.000    94.706     0.496
   -55.000    94.706     0.493
   -45.000    94.706     0.528
   -35.000    94.706     0.681
   -25.000    94.706     1.049
   -15.000    94.706     1.450
    -5.000    94.706     1.517
     5.000    94.706     1.501
    15.000    94.706     1.536
    25.000    94.706     1.333
    35.000    94.706     1.106
    45.000    94.706     0.822
    55.000    94.706     0.567
    65.000    94.706     0.494
    75.000    94.706     0.376
    85.000    94.706     0.281
    95.000    94.706     0.249
   105.000    94.706     0.343
   115.000    94.706     0.483
   125.000    94.706     0.477
   135.000    94.706     0.535
   145.000    94.706     0.728
   155.000    94.706     1.093
   165.000    94.706     1.482
   175.000    94.706     1.520
   185.000    94.706     1.501
text_01.dat                                                                     
poles     2 -1  0
       phi     theta      int
  -185.000     0.810     1.281
  -175.000     0.810     1.281
  -165.000     0.810     1.281
  -155.000     0.810     1.281
  -145.000     0.810     1.281
  -135.000     0.810     1.281
  -125.000     0.810     1.281
  -115.000     0.810     1.281
  -105.000     0.810     1.281
   -95.000     0.810     1.281
   -85.000     0.810     1.281
   -75.000     0.810     1.281
   -65.000     0.810     1.281
   -55.000     0.810     1.281
   -45.000     0.810     1.281
   -35.000     0.810     1.281
   -25.000     0.810     1.281
   -15.000     0.810     1.281
    -5.000     0.810     1.281
     5.000     0.810     1.281
    15.000     0.810     1.281
    25.000     0.810     1.281
    35.000     0.810     1.281
    45.000     0.810     1.281
    55.000     0.810     1.281
    65.000     0.810     1.281
    75.000     0.810     1.281
    85.000     0.810     1.281
    95.000     0.810     1.281
   105.000     0.810     1.281
   115.000     0.810     1.281
   125.000     0.810     1.281
   135.000     0.810     1.281
   145.000     0.810     1.281
   155.000     0.810     1.281
   165.000     0.810     1.281
   175.000     0.810     1.281
   185.000     0.810     1.281
  -185.000    10.798     1.262
  -175.000    10.798     1.248
  -165.000    10.798     1.296
  -155.000    10.798     1.281
  -145.000    10.798     1.386
  -135.000    10.798     1.279
  -125.000    10.798     1.387
  -115.000    10.798     1.328
  -105.000    10.798     1.361
   -95.000    10.798     1.366
   -85.000    10.798     1.315
   -75.000    10.798     1.391
   -65.000    10.798     1.360
   -55.000    10.798     1.377
   -45.000    10.798     1.306
   -35.000    10.798     1.404
   -25.000    10.798     1.309
   -15.000    10.798     1.321
    -5.000    10.798     1.253
     5.000    10.798     1.273
    15.000    10.798     1.342
    25.000    10.798     1.320
    35.000    10.798     1.436
    45.000    10.798     1.315
    55.000    10.798     1.424
    65.000    10.798     1.370
    75.000    10.798     1.373
    85.000    10.798     1.392
    95.000    10.798     1.357
   105.000    10.798     1.404
   115.000    10.798     1.387
   125.000    10.798     1.414
   135.000    10.798     1.332
   145.000    10.798     1.449
   155.000    10.798     1.337
   165.000    10.798     1.356
   175.000    10.798     1.262
   185.000    10.798     1.248
  -185.000    19.719     1.380
  -175.000    19.719     1.341
  -165.000    19.719     1.370
  -155.000    19.719     1.359
  -145.000    19.719     1.434
  -135.000    19.719     1.429
  -125.000    19.719     1.453
  -115.000    19.719     1.466
  -105.000    19.719     1.470
   -95.000    19.719     1.480
   -85.000    19.719     1.478
   -75.000    19.719     1.468
   -65.000    19.719     1.470
   -55.000    19.719     1.477
   -45.000    19.719     1.441
   -35.000    19.719     1.476
   -25.000    19.719     1.385
   -15.000    19.719     1.400
    -5.000    19.719     1.357
     5.000    19.719     1.360
    15.000    19.719     1.389
    25.000    19.719     1.373
    35.000    19.719     1.422
    45.000    19.719     1.392
    55.000    19.719     1.384
    65.000    19.719     1.359
    75.000    19.719     1.341
    85.000    19.719     1.339
    95.000    19.719     1.338
   105.000    19.719     1.347
   115.000    19.719     1.373
   125.000    19.719     1.412
   135.000    19.719     1.417
   145.000    19.719     1.465
   155.000    19.719     1.403
   165.000    19.719     1.425
   175.000    19.719     1.380
   185.000    19.719     1.341
  -185.000    28.966     1.433
  -175.000    28.966     1.400
  -165.000    28.966     1.424
  -155.000    28.966     1.469
  -145.000    28.966     1.476
  -135.000    28.966     1.518
  -125.000    28.966     1.520
  -115.000    28.966     1.476
  -105.000    28.966     1.464
   -95.000    28.966     1.426
   -85.000    28.966     1.406
   -75.000    28.966     1.410
   -65.000    28.966     1.421
   -55.000    28.966     1.468
   -45.000    28.966     1.498
   -35.000    28.966     1.486
   -25.000    28.966     1.497
   -15.000    28.966     1.439
    -5.000    28.966     1.396
     5.000    28.966     1.388
    15.000    28.966     1.395
    25.000    28.966     1.408
    35.000    28.966     1.364
    45.000    28.966     1.322
    55.000    28.966     1.242
    65.000    28.966     1.140
    75.000    28.966     1.085
    85.000    28.966     1.035
    95.000    28.966     1.024
   105.000    28.966     1.053
   115.000    28.966     1.110
   125.000    28.966     1.215
   135.000    28.966     1.323
   145.000    28.966     1.395
   155.000    28.966     1.466
   165.000    28.966     1.458
   175.000    28.966     1.433
   185.000    28.966     1.400
  -185.000    38.303     1.441
  -175.000    38.303     1.416
  -165.000    38.303     1.456
  -155.000    38.303     1.507
  -145.000    38.303     1.548
  -135.000    38.303     1.509
  -125.000    38.303     1.428
  -115.000    38.303     1.320
  -105.000    38.303     1.160
   -95.000    38.303     1.072
   -85.000    38.303     1.040
   -75.000    38.303     1.063
   -65.000    38.303     1.168
   -55.000    38.303     1.274
   -45.000    38.303     1.392
   -35.000    38.303     1.494
   -25.000    38.303     1.507
   -15.000    38.303     1.456
    -5.000    38.303     1.389
     5.000    38.303     1.372
    15.000    38.303     1.382
    25.000    38.303     1.379
    35.000    38.303     1.326
    45.000    38.303     1.180
    55.000    38.303     1.012
    65.000    38.303     0.847
    75.000    38.303     0.693
    85.000    38.303     0.618
    95.000    38.303     0.595
   105.000    38.303     0.627
   115.000    38.303     0.735
   125.000    38.303     0.891
   135.000    38.303     1.083
   145.000    38.303     1.285
   155.000    38.303     1.422
   165.000    38.303     1.466
   175.000    38.303     1.441
   185.000    38.303     1.416
  -185.000    47.678     1.448
  -175.000    47.678     1.426
  -165.000    47.678     1.476
  -155.000    47.678     1.529
  -145.000    47.678     1.540
  -135.000    47.678     1.383
  -125.000    47.678     1.170
  -115.000    47.678     0.923
  -105.000    47.678     0.743
   -95.000    47.678     0.615
   -85.000    47.678     0.576
   -75.000    47.678     0.631
   -65.000    47.678     0.743
   -55.000    47.678     0.944
   -45.000    47.678     1.168
   -35.000    47.678     1.400
   -25.000    47.678     1.484
   -15.000    47.678     1.464
    -5.000    47.678     1.387
     5.000    47.678     1.363
    15.000    47.678     1.381
    25.000    47.678     1.380
    35.000    47.678     1.279
    45.000    47.678     1.025
    55.000    47.678     0.762
    65.000    47.678     0.540
    75.000    47.678     0.406
    85.000    47.678     0.332
    95.000    47.678     0.307
   105.000    47.678     0.328
   115.000    47.678     0.403
   125.000    47.678     0.564
   135.000    47.678     0.809
   145.000    47.678     1.121
   155.000    47.678     1.349
   165.000    47.678     1.445
   175.000    47.678     1.448
   185.000    47.678     1.426
  -185.000    57.071     1.465
  -175.000    57.071     1.444
  -165.000    57.071     1.494
  -155.000    57.071     1.557
  -145.000    57.071     1.459
  -135.000    57.071     1.186
  -125.000    57.071     0.845
  -115.000    57.071     0.573
  -105.000    57.071     0.409
   -95.000    57.071     0.325
   -85.000    57.071     0.307
   -75.000    57.071     0.339
   -65.000    57.071     0.423
   -55.000    57.071     0.611
   -45.000    57.071     0.911
   -35.000    57.071     1.231
   -25.000    57.071     1.458
   -15.000    57.071     1.484
    -5.000    57.071     1.420
     5.000    57.071     1.390
    15.000    57.071     1.417
    25.000    57.071     1.426
    35.000    57.071     1.228
    45.000    57.071     0.886
    55.000    57.071     0.549
    65.000    57.071     0.349
    75.000    57.071     0.288
    85.000    57.071     0.279
    95.000    57.071     0.272
   105.000    57.071     0.262
   115.000    57.071     0.265
   125.000    57.071     0.364
   135.000    57.071     0.607
   145.000    57.071     0.958
   155.000    57.071     1.293
   165.000    57.071     1.442
   175.000    57.071     1.465
   185.000    57.071     1.444
  -185.000    66.474     1.452
  -175.000    66.474     1.426
  -165.000    66.474     1.522
  -155.000    66.474     1.553
  -145.000    66.474     1.351
  -135.000    66.474     0.980
  -125.000    66.474     0.587
  -115.000    66.474     0.369
  -105.000    66.474     0.314
   -95.000    66.474     0.336
   -85.000    66.474     0.341
   -75.000    66.474     0.312
   -65.000    66.474     0.301
   -55.000    66.474     0.392
   -45.000    66.474     0.672
   -35.000    66.474     1.056
   -25.000    66.474     1.409
   -15.000    66.474     1.526
    -5.000    66.474     1.429
     5.000    66.474     1.398
    15.000    66.474     1.481
    25.000    66.474     1.457
    35.000    66.474     1.176
    45.000    66.474     0.764
    55.000    66.474     0.398
    65.000    66.474     0.275
    75.000    66.474     0.328
    85.000    66.474     0.411
    95.000    66.474     0.424
   105.000    66.474     0.369
   115.000    66.474     0.294
   125.000    66.474     0.288
   135.000    66.474     0.481
   145.000    66.474     0.837
   155.000    66.474     1.250
   165.000    66.474     1.473
   175.000    66.474     1.452
   185.000    66.474     1.426
  -185.000    75.882     1.449
  -175.000    75.882     1.417
  -165.000    75.882     1.514
  -155.000    75.882     1.533
  -145.000    75.882     1.289
  -135.000    75.882     0.804
  -125.000    75.882     0.426
  -115.000    75.882     0.316
  -105.000    75.882     0.414
   -95.000    75.882     0.534
   -85.000    75.882     0.541
   -75.000    75.882     0.449
   -65.000    75.882     0.332
   -55.000    75.882     0.296
   -45.000    75.882     0.496
   -35.000    75.882     0.927
   -25.000    75.882     1.344
   -15.000    75.882     1.524
    -5.000    75.882     1.444
     5.000    75.882     1.409
    15.000    75.882     1.496
    25.000    75.882     1.479
    35.000    75.882     1.173
    45.000    75.882     0.665
    55.000    75.882     0.315
    65.000    75.882     0.278
    75.000    75.882     0.436
    85.000    75.882     0.576
    95.000    75.882     0.594
   105.000    75.882     0.510
   115.000    75.882     0.371
   125.000    75.882     0.272
   135.000    75.882     0.399
   145.000    75.882     0.787
   155.000    75.882     1.233
   165.000    75.882     1.474
   175.000    75.882     1.449
   185.000    75.882     1.417
  -185.000    85.294     1.432
  -175.000    85.294     1.397
  -165.000    85.294     1.513
  -155.000    85.294     1.515
  -145.000    85.294     1.187
  -135.000    85.294     0.697
  -125.000    85.294     0.338
  -115.000    85.294     0.322
  -105.000    85.294     0.528
   -95.000    85.294     0.693
   -85.000    85.294     0.694
   -75.000    85.294     0.575
   -65.000    85.294     0.398
   -55.000    85.294     0.270
   -45.000    85.294     0.397
   -35.000    85.294     0.803
   -25.000    85.294     1.288
   -15.000    85.294     1.518
    -5.000    85.294     1.435
     5.000    85.294     1.394
    15.000    85.294     1.510
    25.000    85.294     1.496
    35.000    85.294     1.153
    45.000    85.294     0.648
    55.000    85.294     0.301
    65.000    85.294     0.311
    75.000    85.294     0.529
    85.000    85.294     0.693
    95.000    85.294     0.698
   105.000    85.294     0.594
   115.000    85.294     0.414
   125.000    85.294     0.270
   135.000    85.294     0.369
   145.000    85.294     0.761
   155.000    85.294     1.247
   165.000    85.294     1.499
   175.000    85.294     1.432
   185.000    85.294     1.397
  -185.000    94.706     1.435
  -175.000    94.706     1.394
  -165.000    94.706     1.510
  -155.000    94.706     1.496
  -145.000    94.706     1.153
  -135.000    94.706     0.648
  -125.000    94.706     0.301
  -115.000    94.706     0.311
  -105.000    94.706     0.529
   -95.000    94.706     0.693
   -85.000    94.706     0.698
   -75.000    94.706     0.594
   -65.000    94.706     0.414
   -55.000    94.706     0.270
   -45.000    94.706     0.369
   -35.000    94.706     0.761
   -25.000    94.706     1.247
   -15.000    94.706     1.499
    -5.000    94.706     1.432
     5.000    94.706     1.397
    15.000    94.706     1.513
    25.000    94.706     1.515
    35.000    94.706     1.187
    45.000    94.706     0.697
    55.000    94.706     0.338
    65.000    94.706     0.322
    75.000    94.706     0.528
    85.000    94.706     0.693
    95.000    94.706     0.694
   105.000    94.706     0.575
   115.000    94.706     0.398
   125.000    94.706     0.270
   135.000    94.706     0.397
   145.000    94.706     0.803
   155.000    94.706     1.288
   165.000    94.706     1.518
   175.000    94.706     1.435
   185.000    94.706     1.394
text_02.dat                                                                     
poles     2 -1  0
       phi     theta      int
  -185.000     0.810     1.081
  -175.000     0.810     1.081
  -165.000     0.810     1.081
  -155.000     0.810     1.081
  -145.000     0.810     1.081
  -135.000     0.810     1.081
  -125.000     0.810     1.081
  -115.000     0.810     1.081
  -105.000     0.810     1.081
   -95.000     0.810     1.081
   -85.000     0.810     1.081
   -75.000     0.810     1.081
   -65.000     0.810     1.081
   -55.000     0.810     1.081
   -45.000     0.810     1.081
   -35.000     0.810     1.081
   -25.000     0.810     1.081
   -15.000     0.810     1.081
    -5.000     0.810     1.081
     5.000     0.810     1.081
    15.000     0.810     1.081
    25.000     0.810     1.081
    35.000     0.810     1.081
    45.000     0.810     1.081
    55.000     0.810     1.081
    65.000     0.810     1.081
    75.000     0.810     1.081
    85.000     0.810     1.081
    95.000     0.810     1.081
   105.000     0.810     1.081
   115.000     0.810     1.081
   125.000     0.810     1.081
   135.000     0.810     1.081
   145.000     0.810     1.081
   155.000     0.810     1.081
   165.000     0.810     1.081
   175.000     0.810     1.081
   185.000     0.810     1.081
  -185.000    10.798     1.285
  -175.000    10.798     1.248
  -165.000    10.798     1.511
  -155.000    10.798     1.429
  -145.000    10.798     1.141
  -135.000    10.798     1.094
  -125.000    10.798     0.949
  -115.000    10.798     1.048
  -105.000    10.798     1.288
   -95.000    10.798     1.299
   -85.000    10.798     1.287
   -75.000    10.798     1.644
   -65.000    10.798     1.336
   -55.000    10.798     1.346
   -45.000    10.798     1.192
   -35.000    10.798     1.278
   -25.000    10.798     1.052
   -15.000    10.798     0.977
    -5.000    10.798     1.184
     5.000    10.798     1.315
    15.000    10.798     1.466
    25.000    10.798     1.367
    35.000    10.798     1.433
    45.000    10.798     1.307
    55.000    10.798     1.172
    65.000    10.798     1.222
    75.000    10.798     1.062
    85.000    10.798     1.240
    95.000    10.798     1.527
   105.000    10.798     1.563
   115.000    10.798     1.390
   125.000    10.798     1.254
   135.000    10.798     1.594
   145.000    10.798     1.587
   155.000    10.798     1.387
   165.000    10.798     1.442
   175.000    10.798     1.285
   185.000    10.798     1.248
  -185.000    19.719     1.387
  -175.000    19.719     1.243
  -165.000    19.719     1.374
  -155.000    19.719     1.514
  -145.000    19.719     1.501
  -135.000    19.719     1.448
  -125.000    19.719     1.494
  -115.000    19.719     1.286
  -105.000    19.719     1.403
   -95.000    19.719     1.506
   -85.000    19.719     1.327
   -75.000    19.719     1.273
   -65.000    19.719     1.493
   -55.000    19.719     1.692
   -45.000    19.719     1.646
   -35.000    19.719     1.266
   -25.000    19.719     1.168
   -15.000    19.719     1.509
    -5.000    19.719     1.453
     5.000    19.719     1.510
    15.000    19.719     1.504
    25.000    19.719     1.365
    35.000    19.719     1.582
    45.000    19.719     1.520
    55.000    19.719     1.358
    65.000    19.719     1.236
    75.000    19.719     1.038
    85.000    19.719     1.228
    95.000    19.719     1.407
   105.000    19.719     1.286
   115.000    19.719     1.410
   125.000    19.719     1.559
   135.000    19.719     1.423
   145.000    19.719     1.094
   155.000    19.719     1.337
   165.000    19.719     1.437
   175.000    19.719     1.387
   185.000    19.719     1.243
  -185.000    28.966     1.242
  -175.000    28.966     1.417
  -165.000    28.966     1.434
  -155.000    28.966     1.501
  -145.000    28.966     1.428
  -135.000    28.966     1.522
  -125.000    28.966     1.917
  -115.000    28.966     1.722
  -105.000    28.966     1.435
   -95.000    28.966     1.372
   -85.000    28.966     1.360
   -75.000    28.966     1.434
   -65.000    28.966     1.603
   -55.000    28.966     1.682
   -45.000    28.966     1.349
   -35.000    28.966     1.145
   -25.000    28.966     1.337
   -15.000    28.966     1.674
    -5.000    28.966     1.231
     5.000    28.966     1.272
    15.000    28.966     1.535
    25.000    28.966     1.274
    35.000    28.966     1.616
    45.000    28.966     1.627
    55.000    28.966     1.116
    65.000    28.966     1.007
    75.000    28.966     1.087
    85.000    28.966     1.040
    95.000    28.966     1.133
   105.000    28.966     1.033
   115.000    28.966     0.961
   125.000    28.966     1.367
   135.000    28.966     1.312
   145.000    28.966     1.350
   155.000    28.966     1.531
   165.000    28.966     1.297
   175.000    28.966     1.242
   185.000    28.966     1.417
  -185.000    38.303     1.606
  -175.000    38.303     1.274
  -165.000    38.303     1.451
  -155.000    38.303     1.490
  -145.000    38.303     1.469
  -135.000    38.303     1.419
  -125.000    38.303     1.407
